Class	Order	Family	Genus	species	Genus_species	Gaspar_code	Size_cm	Geo_range	Diet_level	Home_range	Activity	Level_water	Schooling
actinopterygii_(ray-finned_fishes)	perciformes	chaetodontidae	prognathodes	falcifer	prognathodes_falcifer	3603	15	6	IM	Mob	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	perciformes	chaetodontidae	prognathodes	guyotensis	prognathodes_guyotensis	23493	15	15	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	chaetodontidae	prognathodes	marcellae	prognathodes_marcellae	5102	11,60000038	5	IM	Sed	Day	Low	Sol
actinopterygii_(ray-finned_fishes)	perciformes	chaetodontidae	prognathodes	obliquus	prognathodes_obliquus	27234	15	1	IM	Sed	Day	Low	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pronotogrammus	eos	pronotogrammus_eos	14296	18	9	PK	Sed	Both	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pronotogrammus	martinicensis	pronotogrammus_martinicensis	3328	20	11	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pronotogrammus	multifasciatus	pronotogrammus_multifasciatus	3312	26	17	PK	Sed	Both	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	ephippidae	proteracanthus	sarissophorus	proteracanthus_sarissophorus	24842	32,5	10	OM	VMob	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	latidae	psammoperca	waigiensis	psammoperca_waigiensis	8212	47	34	FC	VMob	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	scorpaeniformes	liparidae	psednos	anoderkes	psednos_anoderkes 	59833	2,7	1	IM	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	scorpaeniformes	liparidae	psednos	griseus	psednos_griseus 	59831	3,7	1	IM	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	tetraodontiformes	monacanthidae	pseudalutarius	nasicornis	pseudalutarius_nasicornis	7979	19	43	IM	VMob	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	pseudamia	amblyuroptera	pseudamia_amblyuroptera	4361	8,5	25	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	pseudamia	gelatinosa	pseudamia_gelatinosa	4362	11	70	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	pseudamia	hayashii	pseudamia_hayashii	4363	10	34	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	pseudamia	zonata	pseudamia_zonata	4365	21	15	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	pseudamiops	diaphanes	pseudamiops_diaphanes	51826	3,28	4	PK	Sed	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	pseudamiops	gracilicauda	pseudamiops_gracilicauda	5788	5	34	PK	Sed	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	pseudamiops	pellucidus	pseudamiops_pellucidus	16891	4	10	PK	Sed	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	apogonidae	pseudamiops	phasma	pseudamiops_phasma	59455	3,4	2	PK	Sed	Night	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	aurulentus	pseudanthias_aurulentus	46511	4,63	1	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	bartlettorum	pseudanthias_bartlettorum	12719	9	16	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	bicolor	pseudanthias_bicolor	7874	13	37	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	bimaculatus	pseudanthias_bimaculatus	12731	14	16	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	calloura	pseudanthias_calloura	58592	10	2	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	carlsoni	pseudanthias_carlsoni	60817	7,4	6	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	charleneae	pseudanthias_charleneae	63722	7,53	2	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	cichlops	pseudanthias_cichlops	6945	9,5	6	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	cooperi	pseudanthias_cooperi	13006	14	56	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	dispar	pseudanthias_dispar	7454	9,5	38	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	elongatus	pseudanthias_elongatus	23424	14	9	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	engelhardi	pseudanthias_engelhardi	15064	10	4	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	evansi	pseudanthias_evansi	7799	12	23	PK	Sed	Day	High	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	fasciatus	pseudanthias_fasciatus	10632	21	27	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	flavicauda	pseudanthias_flavicauda	60819	6,58	5	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	flavoguttatus	pseudanthias_flavoguttatus	23430	10,2	8	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	hawaiiensis	pseudanthias_hawaiiensis	m-7989-g	7		PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	hiva	pseudanthias_hiva	60821	10,04	1	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	huchtii	pseudanthias_huchtii	6567	12	23	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	hutomoi	pseudanthias_hutomoi	59192	12	15	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	hypselosoma	pseudanthias_hypselosoma	8124	19	36	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	ignitus	pseudanthias_ignitus	23766	9	6	PK	Sed	Day	High	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	lori	pseudanthias_lori	7456	12	29	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	lunulatus	pseudanthias_lunulatus	23329	8	7	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	luzonensis	pseudanthias_luzonensis	7458	14,5	17	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	marcia	pseudanthias_marcia	27001	16	6	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	mooreanus	pseudanthias_mooreanus	59194	7,2	3	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	olivaceus	pseudanthias_olivaceus	46510	8,77	8	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	parvirostris	pseudanthias_parvirostris	25682	7,5	15	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	pascalus	pseudanthias_pascalus	6934	20	39	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	pictilis	pseudanthias_pictilis	12691	13,5	16	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	pleurotaenia	pseudanthias_pleurotaenia	6569	20	39	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	privitera	pseudanthias_privitera	60822	5,52	2	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	pulcherrimus	pseudanthias_pulcherrimus	12733	7	8	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	randalli	pseudanthias_randalli	6571	7	22	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	regalis	pseudanthias_regalis	26872	6,23	1	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	rubrizonatus	pseudanthias_rubrizonatus	7321	12	27	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	smithvanizi	pseudanthias_smithvanizi	7460	9,5	26	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	squamipinnis	pseudanthias_squamipinnis	6568	15	75	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	thompsoni	pseudanthias_thompsoni	7783	22	3	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	tuka	pseudanthias_tuka	6502	12	27	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	ventralis	pseudanthias_ventralis	12700	7		PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthias	xanthomaculatus	pseudanthias_xanthomaculatus	59195	7	1	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudanthiasventralis	hawaiiensis	pseudanthiasventralis_hawaiiensis	51586	7,69						
actinopterygii_(ray-finned_fishes)	anguilliformes	muraenidae	pseudechidna	brummeri	pseudechidna_brummeri	10216	103	36	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	tetraodontiformes	balistidae	pseudobalistes	flavimarginatus	pseudobalistes_flavimarginatus	6027	60	81	IM	Mob	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	tetraodontiformes	balistidae	pseudobalistes	fuscus	pseudobalistes_fuscus	4466	55	82	IM	Mob	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	tetraodontiformes	balistidae	pseudobalistes	naufragium	pseudobalistes_naufragium	8226	100	18	IM	Mob	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	carangidae	pseudocaranx	chilensis	pseudocaranx_chilensis	1948	65	2	FC	VMob	Both	High	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	carangidae	pseudocaranx	dentex	pseudocaranx_dentex	1002	122	43	FC	VMob	Both	High	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocheilinops	ataenia	pseudocheilinops_ataenia	5615	6,5	14	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocheilinus	citrinus	pseudocheilinus_citrinus	55229	6,6	6	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocheilinus	dispilus	pseudocheilinus_dispilus	55238	7,82	4	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocheilinus	evanidus	pseudocheilinus_evanidus	5616	8	86	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocheilinus	hexataenia	pseudocheilinus_hexataenia	5617	10	97	IM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocheilinus	ocellatus	pseudocheilinus_ocellatus	55234	10,25	32	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocheilinus	octotaenia	pseudocheilinus_octotaenia	5618	14	70	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocheilinus	tetrataenia	pseudocheilinus_tetrataenia	5619	7,5	27	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	aldabraensis	pseudochromis_aldabraensis	26181	10	7	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	aureolineatus	pseudochromis_aureolineatus	65051	7,05	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	bitaeniatus	pseudochromis_bitaeniatus	12654	12	22	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	coccinicauda	pseudochromis_coccinicauda	25685	3,9	10	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	cyanotaenia	pseudochromis_cyanotaenia	14279	6	46	IM	Sed	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	dixurus	pseudochromis_dixurus	24442	9	4	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	dutoiti	pseudochromis_dutoiti	8003	9	10	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	elongatus	pseudochromis_elongatus	46486	6,5	9	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	flammicauda	pseudochromis_flammicauda	15001	5,5	4	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	fridmani	pseudochromis_fridmani	12741	6,3	4	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	fuscus	pseudochromis_fuscus	6627	10	46	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	jamesi	pseudochromis_jamesi	15003	5,5	10	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	kolythrus	pseudochromis_kolythrus	26769	3,77	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	kristinae	pseudochromis_kristinae	65052	6,99	7	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	leucorhynchus	pseudochromis_leucorhynchus	26799	9	6	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	linda	pseudochromis_linda	26804	8,1	7	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	madagascariensis	pseudochromis_madagascariensis	65053	5,2	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	magnificus	pseudochromis_magnificus	7202	5,2	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	marshallensis	pseudochromis_marshallensis	7323	8	30	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	melanotus	pseudochromis_melanotus	61087	10,4	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	melanurus	pseudochromis_melanurus	65054	4,03	2	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	melas	pseudochromis_melas	23601	8	5	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	moorei	pseudochromis_moorei	57898	12	3	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	nigrovittatus	pseudochromis_nigrovittatus	26810	9	10	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	punctatus	pseudochromis_punctatus	58290	10,4	6	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	pylei	pseudochromis_pylei	24445	8	7	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	sankeyi	pseudochromis_sankeyi	24443	7	6	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	springeri	pseudochromis_springeri	24441	5,5	4	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	tapeinosoma	pseudochromis_tapeinosoma	14274	6		IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	tauberae	pseudochromis_tauberae	23639	8	6	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	viridis	pseudochromis_viridis	26828	4,28	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudochromis	xanthochir	pseudochromis_xanthochir	23434	5	3	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocoris	aurantiofasciata	pseudocoris_aurantiofasciata	25783	20	18	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocoris	bleekeri	pseudocoris_bleekeri	59631	15	14	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocoris	heteroptera	pseudocoris_heteroptera	11620	20	32	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudocoris	yamashiroi	pseudocoris_yamashiroi	5639	16	54	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudodax	moluccanus	pseudodax_moluccanus	5594	30	83	IM	Mob	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	astigmum	pseudogramma_astigmum	49427	7,4		IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	australis	pseudogramma_australis	61394	4	2	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	axelrodi	pseudogramma_axelrodi	49429	6,099999905	1	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	gregoryi	pseudogramma_gregoryi	3352	7,5	11	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	guineensis	pseudogramma_guineensis	49432	2,319999933	2	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	pectoralis	pseudogramma_pectoralis	49435	3,6	4	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	polyacantha	pseudogramma_polyacantha	7212	8,6	71	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	polyacanthum	pseudogramma_polyacanthum	7320	8,6		IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	thaumasia	pseudogramma_thaumasia	46538	8,399999619	13	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	serranidae	pseudogramma	xanthum	pseudogramma_xanthum	49428	4,1	5	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	argyreogaster	pseudojuloides_argyreogaster	4847	3,2	5	PK	Mob	Day	High	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	atavai	pseudojuloides_atavai	4849	13	15	PK	Mob	Day	High	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	cerasinus	pseudojuloides_cerasinus	4851	12,3	48	IM	Mob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	erythrops	pseudojuloides_erythrops	4854	10	3	IM	Mob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	kaleidos	pseudojuloides_kaleidos	57494	10	9	IM	Mob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	mesostigma	pseudojuloides_mesostigma	4853	7	7	IM	Mob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	pyrius	pseudojuloides_pyrius	4850	7,2	1	IM	Mob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	severnsi	pseudojuloides_severnsi	59626	9,15	9	IM	Mob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudojuloides	xanthomos	pseudojuloides_xanthomos	4852	6,5	1	IM	Mob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudolabrus	fuentesi	pseudolabrus_fuentesi	46949	13,5	5	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudolabrus	gayi	pseudolabrus_gayi	46923	9,729999542	2	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudolabrus	luculentus	pseudolabrus_luculentus	12796	17	6	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudolabrus	semifasciatus	pseudolabrus_semifasciatus	46956	22,2	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	labridae	pseudolabrus	torotai	pseudolabrus_torotai	46959	15,8	2	IM	Mob	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	tetraodontiformes	monacanthidae	pseudomonacanthus	macrurus	pseudomonacanthus_macrurus	10598	18	20	IM	VMob	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudoplesiops	collare	pseudoplesiops_collare	26837	2,56	3	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudoplesiops	howensis	pseudoplesiops_howensis	15019	2,8	19	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudoplesiops	immaculatus	pseudoplesiops_immaculatus	61088	4	21	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudoplesiops	occidentalis	pseudoplesiops_occidentalis	61089	3,9	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudoplesiops	revellei	pseudoplesiops_revellei	15021	3,5	12	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudoplesiops	rosae	pseudoplesiops_rosae	14270	2,299999952		IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudoplesiops	typus	pseudoplesiops_typus	7463	4,6	25	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	pseudoplesiops	wassi	pseudoplesiops_wassi	61522	2,88	11	IM	Sed	Day	Bottom	Sol
